"시점","지수별",데이터
"2014.06","〔전년동월비 전월차〕(%p)",-0.1
"2014.06","동행종합지수(2015=100)",96.7
"2014.06","동행종합지수 전월비(%)",0.2
"2014.06","광공업생산지수(전월비)(%)",0.3
"2014.06","서비스업생산지수(도소매업제외)(전월비)(%)",0.2
"2014.06","건설기성액(전월비)(%)",1.4
"2014.06","소매판매액지수(전월비)(%)",0.3
"2014.06","내수출하지수(전월비)(%)",0.3
"2014.06","수입액(전월비)(%)",-0.8
"2014.06","비농림어업취업자수(전월비)(%)",0.0
"2014.06","동행지수 순환변동치",100.1
"2014.06","〔순환변동치 전월차〕(p)",0.0
"2014.06","후행종합지수(2015=100)",96.9
"2014.06","후행종합지수 전월비(%)",0.3
"2014.06","생산자제품재고지수(전월비)(%)",0.1
"2014.06","소비자물가지수변화율(서비스)(전월차)(%p)",0.0
"2014.06","소비재수입액(전월비)(%)",-0.9
"2014.06","취업자수(전월비)(%)",0.1
"2014.06","CP유통수익률(전월차)(%p)",0.0
"2014.07","선행종합지수(2015=100)",95.4
"2014.07","선행종합지수 전월비(%)",0.2
"2014.07","재고순환지표(전월차)(%p)",0.7
"2014.07","경제심리지수(전월차)(p)",-2.2
"2014.07","기계류내수출하지수(선박제외)(전월비)(%)",1.0
"2014.07","건설수주액(전월비)(%)",-2.7
"2014.07","수출입물가비율(전월비)(%)",0.2
"2014.07","코스피(전월비)(%)",0.5
"2014.07","장단기금리차(전월차)(%p)",-0.13
"2014.07","선행지수 순환변동치",99.3
"2014.07","〔순환변동치 전월차〕(p)",-0.1
"2014.07","선행지수 전년동월비(%)",3.7
"2014.07","〔전년동월비 전월차〕(%p)",-0.2
"2014.07","동행종합지수(2015=100)",97.0
"2014.07","동행종합지수 전월비(%)",0.3
"2014.07","광공업생산지수(전월비)(%)",0.3
"2014.07","서비스업생산지수(도소매업제외)(전월비)(%)",0.5
"2014.07","건설기성액(전월비)(%)",-1.4
"2014.07","소매판매액지수(전월비)(%)",0.8
"2014.07","내수출하지수(전월비)(%)",0.4
"2014.07","수입액(전월비)(%)",-0.5
"2014.07","비농림어업취업자수(전월비)(%)",0.1
"2014.07","동행지수 순환변동치",100.1
"2014.07","〔순환변동치 전월차〕(p)",0.0
"2014.07","후행종합지수(2015=100)",97.1
"2014.07","후행종합지수 전월비(%)",0.2
"2014.07","생산자제품재고지수(전월비)(%)",0.0
"2014.07","소비자물가지수변화율(서비스)(전월차)(%p)",0.0
"2014.07","소비재수입액(전월비)(%)",0.0
"2014.07","취업자수(전월비)(%)",0.0
"2014.07","CP유통수익률(전월차)(%p)",0.0
"2014.08","선행종합지수(2015=100)",95.8
"2014.08","선행종합지수 전월비(%)",0.4
"2014.08","재고순환지표(전월차)(%p)",0.0
"2014.08","경제심리지수(전월차)(p)",-1.0
"2014.08","기계류내수출하지수(선박제외)(전월비)(%)",0.0
"2014.08","건설수주액(전월비)(%)",18.3
"2014.08","수출입물가비율(전월비)(%)",0.7
"2014.08","코스피(전월비)(%)",1.1
"2014.08","장단기금리차(전월차)(%p)",-0.05
"2014.08","선행지수 순환변동치",99.4
"2014.08","〔순환변동치 전월차〕(p)",0.1
"2014.08","선행지수 전년동월비(%)",3.7
"2014.08","〔전년동월비 전월차〕(%p)",0.0
"2014.08","동행종합지수(2015=100)",97.3
"2014.08","동행종합지수 전월비(%)",0.3
"2014.08","광공업생산지수(전월비)(%)",-0.1
"2014.08","서비스업생산지수(도소매업제외)(전월비)(%)",0.6
"2014.08","건설기성액(전월비)(%)",-0.2
"2014.08","소매판매액지수(전월비)(%)",0.7
"2014.08","내수출하지수(전월비)(%)",-0.2
"2014.08","수입액(전월비)(%)",-0.1
"2014.08","비농림어업취업자수(전월비)(%)",0.4
"2014.08","동행지수 순환변동치",100.2
"2014.08","〔순환변동치 전월차〕(p)",0.1
"2014.08","후행종합지수(2015=100)",97.4
"2014.08","후행종합지수 전월비(%)",0.3
"2014.08","생산자제품재고지수(전월비)(%)",-0.1
"2014.08","소비자물가지수변화율(서비스)(전월차)(%p)",0.0
"2014.08","소비재수입액(전월비)(%)",2.2
"2014.08","취업자수(전월비)(%)",0.3
"2014.08","CP유통수익률(전월차)(%p)",-0.1
"2014.09","선행종합지수(2015=100)",96.2
"2014.09","선행종합지수 전월비(%)",0.4
"2014.09","재고순환지표(전월차)(%p)",1.0
"2014.09","경제심리지수(전월차)(p)",1.0
"2014.09","기계류내수출하지수(선박제외)(전월비)(%)",0.3
"2014.09","건설수주액(전월비)(%)",4.3
"2014.09","수출입물가비율(전월비)(%)",0.9
"2014.09","코스피(전월비)(%)",0.8
"2014.09","장단기금리차(전월차)(%p)",-0.02
"2014.09","선행지수 순환변동치",99.6
"2014.09","〔순환변동치 전월차〕(p)",0.2
"2014.09","선행지수 전년동월비(%)",3.8
"2014.09","〔전년동월비 전월차〕(%p)",0.1
"2014.09","동행종합지수(2015=100)",97.3
"2014.09","동행종합지수 전월비(%)",0.0
"2014.09","광공업생산지수(전월비)(%)",-1.0
"2014.09","서비스업생산지수(도소매업제외)(전월비)(%)",0.1
"2014.09","건설기성액(전월비)(%)",-1.6
"2014.09","소매판매액지수(전월비)(%)",-0.3
"2014.09","내수출하지수(전월비)(%)",-1.0
"2014.09","수입액(전월비)(%)",1.7
"2014.09","비농림어업취업자수(전월비)(%)",0.3
"2014.09","동행지수 순환변동치",99.9
"2014.09","〔순환변동치 전월차〕(p)",-0.3
"2014.09","후행종합지수(2015=100)",97.7
"2014.09","후행종합지수 전월비(%)",0.3
"2014.09","생산자제품재고지수(전월비)(%)",0.2
"2014.09","소비자물가지수변화율(서비스)(전월차)(%p)",0.0
"2014.09","소비재수입액(전월비)(%)",3.4
"2014.09","취업자수(전월비)(%)",0.2
"2014.09","CP유통수익률(전월차)(%p)",-0.1
"2014.10","선행종합지수(2015=100)",96.6
"2014.10","선행종합지수 전월비(%)",0.4
"2014.10","재고순환지표(전월차)(%p)",-0.5
"2014.10","경제심리지수(전월차)(p)",0.1
"2014.10","기계류내수출하지수(선박제외)(전월비)(%)",-0.6
"2014.10","건설수주액(전월비)(%)",1.1
"2014.10","수출입물가비율(전월비)(%)",1.2
"2014.10","코스피(전월비)(%)",-1.3
"2014.10","장단기금리차(전월차)(%p)",0.03
"2014.10","선행지수 순환변동치",99.6
"2014.10","〔순환변동치 전월차〕(p)",0.0
"2014.10","선행지수 전년동월비(%)",3.8
"2014.10","〔전년동월비 전월차〕(%p)",0.0
"2014.10","동행종합지수(2015=100)",97.2
"2014.10","동행종합지수 전월비(%)",-0.1
"2014.10","광공업생산지수(전월비)(%)",-1.6
"2014.10","서비스업생산지수(도소매업제외)(전월비)(%)",0.4
"2014.10","건설기성액(전월비)(%)",-0.6
"2014.10","소매판매액지수(전월비)(%)",-0.5
"2014.10","내수출하지수(전월비)(%)",-1.2
"2014.10","수입액(전월비)(%)",1.3
"2014.10","비농림어업취업자수(전월비)(%)",0.1
"2014.10","동행지수 순환변동치",99.5
"2014.10","〔순환변동치 전월차〕(p)",-0.4
"2014.10","후행종합지수(2015=100)",97.9
"2014.10","후행종합지수 전월비(%)",0.2
"2014.10","생산자제품재고지수(전월비)(%)",-0.2
"2014.10","소비자물가지수변화율(서비스)(전월차)(%p)",0.0
"2014.10","소비재수입액(전월비)(%)",1.2
"2014.10","취업자수(전월비)(%)",0.1
"2014.10","CP유통수익률(전월차)(%p)",-0.1
"2014.11","선행종합지수(2015=100)",96.9
"2014.11","선행종합지수 전월비(%)",0.3
"2014.11","재고순환지표(전월차)(%p)",2.1
"2014.11","경제심리지수(전월차)(p)",-0.1
"2014.11","기계류내수출하지수(선박제외)(전월비)(%)",1.7
"2014.11","건설수주액(전월비)(%)",-17.0
"2014.11","수출입물가비율(전월비)(%)",1.7
"2014.11","코스피(전월비)(%)",-1.7
"2014.11","장단기금리차(전월차)(%p)",-0.03
"2014.11","선행지수 순환변동치",99.7
"2014.11","〔순환변동치 전월차〕(p)",0.1
"2014.11","선행지수 전년동월비(%)",3.8
"2014.11","〔전년동월비 전월차〕(%p)",0.0
"2014.11","동행종합지수(2015=100)",97.4
"2014.11","동행종합지수 전월비(%)",0.2
"2014.11","광공업생산지수(전월비)(%)",-0.2
"2014.11","서비스업생산지수(도소매업제외)(전월비)(%)",0.1
"2014.11","건설기성액(전월비)(%)",-0.7
"2014.11","소매판매액지수(전월비)(%)",-0.5
"2014.11","내수출하지수(전월비)(%)",0.1
"2014.11","수입액(전월비)(%)",1.6
"2014.11","비농림어업취업자수(전월비)(%)",0.0
"2014.11","동행지수 순환변동치",99.4
"2014.11","〔순환변동치 전월차〕(p)",-0.1
"2014.11","후행종합지수(2015=100)",98.1
"2014.11","후행종합지수 전월비(%)",0.2
"2014.11","생산자제품재고지수(전월비)(%)",0.1
"2014.11","소비자물가지수변화율(서비스)(전월차)(%p)",0.0
"2014.11","소비재수입액(전월비)(%)",0.6
"2014.11","취업자수(전월비)(%)",0.0
"2014.11","CP유통수익률(전월차)(%p)",-0.1
"2014.12","선행종합지수(2015=100)",97.2
"2014.12","선행종합지수 전월비(%)",0.3
"2014.12","재고순환지표(전월차)(%p)",2.1
"2014.12","경제심리지수(전월차)(p)",-1.3
"2014.12","기계류내수출하지수(선박제외)(전월비)(%)",-1.0
"2014.12","건설수주액(전월비)(%)",-7.6
"2014.12","수출입물가비율(전월비)(%)",2.2
"2014.12","코스피(전월비)(%)",-1.7
"2014.12","장단기금리차(전월차)(%p)",-0.02
"2014.12","선행지수 순환변동치",99.7
"2014.12","〔순환변동치 전월차〕(p)",0.0
"2014.12","선행지수 전년동월비(%)",3.8
"2014.12","〔전년동월비 전월차〕(%p)",0.0
"2014.12","동행종합지수(2015=100)",97.9
"2014.12","동행종합지수 전월비(%)",0.5
"2014.12","광공업생산지수(전월비)(%)",0.6
"2014.12","서비스업생산지수(도소매업제외)(전월비)(%)",-0.1
"2014.12","건설기성액(전월비)(%)",-0.1
"2014.12","소매판매액지수(전월비)(%)",1.4
"2014.12","내수출하지수(전월비)(%)",0.7
"2014.12","수입액(전월비)(%)",2.0
"2014.12","비농림어업취업자수(전월비)(%)",0.1
"2014.12","동행지수 순환변동치",99.7
"2014.12","〔순환변동치 전월차〕(p)",0.3
"2014.12","후행종합지수(2015=100)",98.3
"2014.12","후행종합지수 전월비(%)",0.2
"2014.12","생산자제품재고지수(전월비)(%)",-0.4
"2014.12","소비자물가지수변화율(서비스)(전월차)(%p)",0.0
"2014.12","소비재수입액(전월비)(%)",-1.5
"2014.12","취업자수(전월비)(%)",0.0
"2014.12","CP유통수익률(전월차)(%p)",0.0
"2015.01","선행종합지수(2015=100)",97.8
"2015.01","선행종합지수 전월비(%)",0.6
"2015.01","재고순환지표(전월차)(%p)",1.6
"2015.01","경제심리지수(전월차)(p)",0.7
"2015.01","기계류내수출하지수(선박제외)(전월비)(%)",-0.9
"2015.01","건설수주액(전월비)(%)",13.3
"2015.01","수출입물가비율(전월비)(%)",2.8
"2015.01","코스피(전월비)(%)",-0.4
"2015.01","장단기금리차(전월차)(%p)",-0.06
"2015.01","선행지수 순환변동치",99.9
"2015.01","〔순환변동치 전월차〕(p)",0.2
"2015.01","선행지수 전년동월비(%)",4.1
"2015.01","〔전년동월비 전월차〕(%p)",0.3
"2015.01","동행종합지수(2015=100)",98.2
"2015.01","동행종합지수 전월비(%)",0.3
"2015.01","광공업생산지수(전월비)(%)",-0.1
"2015.01","서비스업생산지수(도소매업제외)(전월비)(%)",-0.1
"2015.01","건설기성액(전월비)(%)",1.0
"2015.01","소매판매액지수(전월비)(%)",0.6
"2015.01","내수출하지수(전월비)(%)",-0.1
"2015.01","수입액(전월비)(%)",1.0
"2015.01","비농림어업취업자수(전월비)(%)",0.2
"2015.01","동행지수 순환변동치",99.7
"2015.01","〔순환변동치 전월차〕(p)",0.0
"2015.01","후행종합지수(2015=100)",98.5
"2015.01","후행종합지수 전월비(%)",0.2
"2015.01","생산자제품재고지수(전월비)(%)",-0.6
"2015.01","소비자물가지수변화율(서비스)(전월차)(%p)",0.0
"2015.01","소비재수입액(전월비)(%)",0.5
"2015.01","취업자수(전월비)(%)",0.1
"2015.01","CP유통수익률(전월차)(%p)",0.0
"2015.02","선행종합지수(2015=100)",98.2
"2015.02","선행종합지수 전월비(%)",0.4
"2015.02","재고순환지표(전월차)(%p)",-0.7
"2015.02","경제심리지수(전월차)(p)",1.7
"2015.02","기계류내수출하지수(선박제외)(전월비)(%)",-0.9
"2015.02","건설수주액(전월비)(%)",8.9
"2015.02","수출입물가비율(전월비)(%)",1.6
"2015.02","코스피(전월비)(%)",0.0
"2015.02","장단기금리차(전월차)(%p)",-0.07
"2015.02","선행지수 순환변동치",100.1
"2015.02","〔순환변동치 전월차〕(p)",0.2
"2015.02","선행지수 전년동월비(%)",4.2
"2015.02","〔전년동월비 전월차〕(%p)",0.1
"2015.02","동행종합지수(2015=100)",98.9
"2015.02","동행종합지수 전월비(%)",0.7
"2015.02","광공업생산지수(전월비)(%)",0.6
"2015.02","서비스업생산지수(도소매업제외)(전월비)(%)",0.2
"2015.02","건설기성액(전월비)(%)",2.4
"2015.02","소매판매액지수(전월비)(%)",1.5
"2015.02","내수출하지수(전월비)(%)",0.7
"2015.02","수입액(전월비)(%)",0.5
"2015.02","비농림어업취업자수(전월비)(%)",0.2
"2015.02","동행지수 순환변동치",100.1
"2015.02","〔순환변동치 전월차〕(p)",0.4
"2015.02","후행종합지수(2015=100)",98.9
"2015.02","후행종합지수 전월비(%)",0.4
"2015.02","생산자제품재고지수(전월비)(%)",0.3
"2015.02","소비자물가지수변화율(서비스)(전월차)(%p)",0.0
"2015.02","소비재수입액(전월비)(%)",3.1
"2015.02","취업자수(전월비)(%)",0.1
"2015.02","CP유통수익률(전월차)(%p)",0.0
"2015.03","선행종합지수(2015=100)",98.7
"2015.03","선행종합지수 전월비(%)",0.5
"2015.03","재고순환지표(전월차)(%p)",-2.0
"2015.03","경제심리지수(전월차)(p)",1.5
"2015.03","기계류내수출하지수(선박제외)(전월비)(%)",0.5
"2015.03","건설수주액(전월비)(%)",23.8
"2015.03","수출입물가비율(전월비)(%)",0.8
"2015.03","코스피(전월비)(%)",1.2
"2015.03","장단기금리차(전월차)(%p)",-0.07
"2015.03","선행지수 순환변동치",100.3
"2015.03","〔순환변동치 전월차〕(p)",0.2
"2015.03","선행지수 전년동월비(%)",4.4
"2015.03","〔전년동월비 전월차〕(%p)",0.2
"2015.03","동행종합지수(2015=100)",98.9
"2015.03","동행종합지수 전월비(%)",0.0
"2015.03","광공업생산지수(전월비)(%)",-0.9
"2015.03","서비스업생산지수(도소매업제외)(전월비)(%)",0.8
"2015.03","건설기성액(전월비)(%)",-0.1
"2015.03","소매판매액지수(전월비)(%)",-0.5
"2015.03","내수출하지수(전월비)(%)",-0.7
"2015.03","수입액(전월비)(%)",-0.3
"2015.03","비농림어업취업자수(전월비)(%)",0.1
"2015.03","동행지수 순환변동치",99.9
"2015.03","〔순환변동치 전월차〕(p)",-0.2
"2015.03","후행종합지수(2015=100)",99.1
"2015.03","후행종합지수 전월비(%)",0.2
"2015.03","생산자제품재고지수(전월비)(%)",0.5
"2015.03","소비자물가지수변화율(서비스)(전월차)(%p)",0.0
"2015.03","소비재수입액(전월비)(%)",1.4
"2015.03","취업자수(전월비)(%)",0.1
"2015.03","CP유통수익률(전월차)(%p)",-0.1
"2015.04","선행종합지수(2015=100)",99.2
"2015.04","선행종합지수 전월비(%)",0.5
"2015.04","재고순환지표(전월차)(%p)",-0.5
"2015.04","경제심리지수(전월차)(p)",1.7
"2015.04","기계류내수출하지수(선박제외)(전월비)(%)",1.4
"2015.04","건설수주액(전월비)(%)",-1.7
"2015.04","수출입물가비율(전월비)(%)",-0.1
"2015.04","코스피(전월비)(%)",3.2
"2015.04","장단기금리차(전월차)(%p)",-0.01
"2015.04","선행지수 순환변동치",100.4
"2015.04","〔순환변동치 전월차〕(p)",0.1
"2015.04","선행지수 전년동월비(%)",4.5
"2015.04","〔전년동월비 전월차〕(%p)",0.1
"2015.04","동행종합지수(2015=100)",99.2
"2015.04","동행종합지수 전월비(%)",0.3
"2015.04","광공업생산지수(전월비)(%)",0.6
"2015.04","서비스업생산지수(도소매업제외)(전월비)(%)",0.5
"2015.04","건설기성액(전월비)(%)",-1.0
"2015.04","소매판매액지수(전월비)(%)",0.7
"2015.04","내수출하지수(전월비)(%)",1.1
"2015.04","수입액(전월비)(%)",-1.0
"2015.04","비농림어업취업자수(전월비)(%)",0.1
"2015.04","동행지수 순환변동치",99.9
"2015.04","〔순환변동치 전월차〕(p)",0.0
"2015.04","후행종합지수(2015=100)",99.3
"2015.04","후행종합지수 전월비(%)",0.2
"2015.04","생산자제품재고지수(전월비)(%)",1.2
"2015.04","소비자물가지수변화율(서비스)(전월차)(%p)",0.0
"2015.04","소비재수입액(전월비)(%)",-0.1
"2015.04","취업자수(전월비)(%)",0.0
"2015.04","CP유통수익률(전월차)(%p)",-0.1
"2015.05","선행종합지수(2015=100)",99.6
"2015.05","선행종합지수 전월비(%)",0.4
"2015.05","재고순환지표(전월차)(%p)",-0.3
"2015.05","경제심리지수(전월차)(p)",-0.3
"2015.05","기계류내수출하지수(선박제외)(전월비)(%)",-1.7
"2015.05","건설수주액(전월비)(%)",15.1
"2015.05","수출입물가비율(전월비)(%)",0.3
"2015.05","코스피(전월비)(%)",2.5
"2015.05","장단기금리차(전월차)(%p)",0.08
"2015.05","선행지수 순환변동치",100.6
"2015.05","〔순환변동치 전월차〕(p)",0.2
"2015.05","선행지수 전년동월비(%)",4.7
"2015.05","〔전년동월비 전월차〕(%p)",0.2
"2015.05","동행종합지수(2015=100)",99.0
"2015.05","동행종합지수 전월비(%)",-0.2
"2015.05","광공업생산지수(전월비)(%)",-0.7
"2015.05","서비스업생산지수(도소매업제외)(전월비)(%)",0.0
"2015.05","건설기성액(전월비)(%)",-1.6
"2015.05","소매판매액지수(전월비)(%)",-0.3
"2015.05","내수출하지수(전월비)(%)",-0.6
"2015.05","수입액(전월비)(%)",-0.8
"2015.05","비농림어업취업자수(전월비)(%)",0.0
"2015.05","동행지수 순환변동치",99.4
"2015.05","〔순환변동치 전월차〕(p)",-0.5
"2015.05","후행종합지수(2015=100)",99.5
"2015.05","후행종합지수 전월비(%)",0.2
"2015.05","생산자제품재고지수(전월비)(%)",0.7
"2015.05","소비자물가지수변화율(서비스)(전월차)(%p)",0.0
"2015.05","소비재수입액(전월비)(%)",-2.0
"2015.05","취업자수(전월비)(%)",-0.1
"2015.05","CP유통수익률(전월차)(%p)",-0.1
"2015.06","선행종합지수(2015=100)",99.9
"2015.06","선행종합지수 전월비(%)",0.3
"2015.06","재고순환지표(전월차)(%p)",-1.4
"2015.06","경제심리지수(전월차)(p)",-3.1
"2015.06","기계류내수출하지수(선박제외)(전월비)(%)",0.1
"2015.06","건설수주액(전월비)(%)",-5.7
"2015.06","수출입물가비율(전월비)(%)",0.4
"2015.06","코스피(전월비)(%)",0.8
"2015.06","장단기금리차(전월차)(%p)",0.11
"2015.06","선행지수 순환변동치",100.4
"2015.06","〔순환변동치 전월차〕(p)",-0.2
"2015.06","선행지수 전년동월비(%)",4.6
"2015.06","〔전년동월비 전월차〕(%p)",-0.1
"2015.06","동행종합지수(2015=100)",99.3
"2015.06","동행종합지수 전월비(%)",0.3
"2015.06","광공업생산지수(전월비)(%)",0.6
"2015.06","서비스업생산지수(도소매업제외)(전월비)(%)",-0.1
"2015.06","건설기성액(전월비)(%)",2.2
"2015.06","소매판매액지수(전월비)(%)",-0.5
"2015.06","내수출하지수(전월비)(%)",0.4
"2015.06","수입액(전월비)(%)",-0.2
"2015.06","비농림어업취업자수(전월비)(%)",0.1
"2015.06","동행지수 순환변동치",99.4
"2015.06","〔순환변동치 전월차〕(p)",0.0
"2015.06","후행종합지수(2015=100)",99.7
"2015.06","후행종합지수 전월비(%)",0.2
"2015.06","생산자제품재고지수(전월비)(%)",1.6
"2015.06","소비자물가지수변화율(서비스)(전월차)(%p)",0.0
"2015.06","소비재수입액(전월비)(%)",-0.4
"2015.06","취업자수(전월비)(%)",0.0
"2015.06","CP유통수익률(전월차)(%p)",-0.1
"2015.07","선행종합지수(2015=100)",100.2
"2015.07","선행종합지수 전월비(%)",0.3
"2015.07","재고순환지표(전월차)(%p)",-1.2
"2015.07","경제심리지수(전월차)(p)",-2.6
"2015.07","기계류내수출하지수(선박제외)(전월비)(%)",-0.3
"2015.07","건설수주액(전월비)(%)",-0.9
"2015.07","수출입물가비율(전월비)(%)",0.4
"2015.07","코스피(전월비)(%)",-0.8
"2015.07","장단기금리차(전월차)(%p)",0.15
"2015.07","선행지수 순환변동치",100.4
"2015.07","〔순환변동치 전월차〕(p)",0.0
"2015.07","선행지수 전년동월비(%)",4.5
"2015.07","〔전년동월비 전월차〕(%p)",-0.1
"2015.07","동행종합지수(2015=100)",99.5
"2015.07","동행종합지수 전월비(%)",0.2
"2015.07","광공업생산지수(전월비)(%)",-0.2
"2015.07","서비스업생산지수(도소매업제외)(전월비)(%)",0.1
"2015.07","건설기성액(전월비)(%)",1.5
"2015.07","소매판매액지수(전월비)(%)",-0.5
"2015.07","내수출하지수(전월비)(%)",-0.2
"2015.07","수입액(전월비)(%)",1.0
"2015.07","비농림어업취업자수(전월비)(%)",0.2
"2015.07","동행지수 순환변동치",99.4
"2015.07","〔순환변동치 전월차〕(p)",0.0
"2015.07","후행종합지수(2015=100)",100.0
"2015.07","후행종합지수 전월비(%)",0.3
"2015.07","생산자제품재고지수(전월비)(%)",1.0
"2015.07","소비자물가지수변화율(서비스)(전월차)(%p)",0.1
"2015.07","소비재수입액(전월비)(%)",0.1
"2015.07","취업자수(전월비)(%)",0.1
"2015.07","CP유통수익률(전월차)(%p)",-0.1
"2015.08","선행종합지수(2015=100)",100.5
"2015.08","선행종합지수 전월비(%)",0.3
"2015.08","재고순환지표(전월차)(%p)",-0.7
"2015.08","경제심리지수(전월차)(p)",-1.6
"2015.08","기계류내수출하지수(선박제외)(전월비)(%)",3.6
"2015.08","건설수주액(전월비)(%)",-5.1
"2015.08","수출입물가비율(전월비)(%)",0.9
"2015.08","코스피(전월비)(%)",-2.6
"2015.08","장단기금리차(전월차)(%p)",0.03
"2015.08","선행지수 순환변동치",100.3
"2015.08","〔순환변동치 전월차〕(p)",-0.1
"2015.08","선행지수 전년동월비(%)",4.6
"2015.08","〔전년동월비 전월차〕(%p)",0.1
"2015.08","동행종합지수(2015=100)",100.2
"2015.08","동행종합지수 전월비(%)",0.7
"2015.08","광공업생산지수(전월비)(%)",1.3
"2015.08","서비스업생산지수(도소매업제외)(전월비)(%)",0.6
"2015.08","건설기성액(전월비)(%)",2.2
"2015.08","소매판매액지수(전월비)(%)",-0.2
"2015.08","내수출하지수(전월비)(%)",1.2
"2015.08","수입액(전월비)(%)",1.0
"2015.08","비농림어업취업자수(전월비)(%)",0.2
"2015.08","동행지수 순환변동치",99.9
"2015.08","〔순환변동치 전월차〕(p)",0.5
"2015.08","후행종합지수(2015=100)",100.4
"2015.08","후행종합지수 전월비(%)",0.4
"2015.08","생산자제품재고지수(전월비)(%)",1.4
"2015.08","소비자물가지수변화율(서비스)(전월차)(%p)",0.1
"2015.08","소비재수입액(전월비)(%)",2.1
"2015.08","취업자수(전월비)(%)",0.1
"2015.08","CP유통수익률(전월차)(%p)",-0.1
"2015.09","선행종합지수(2015=100)",101.1
"2015.09","선행종합지수 전월비(%)",0.6
"2015.09","재고순환지표(전월차)(%p)",1.4
"2015.09","경제심리지수(전월차)(p)",1.6
"2015.09","기계류내수출하지수(선박제외)(전월비)(%)",1.1
"2015.09","건설수주액(전월비)(%)",30.3
"2015.09","수출입물가비율(전월비)(%)",0.6
"2015.09","코스피(전월비)(%)",-2.0
"2015.09","장단기금리차(전월차)(%p)",-0.03
"2015.09","선행지수 순환변동치",100.5
"2015.09","〔순환변동치 전월차〕(p)",0.2
"2015.09","선행지수 전년동월비(%)",4.8
"2015.09","〔전년동월비 전월차〕(%p)",0.2
"2015.09","동행종합지수(2015=100)",101.1
"2015.09","동행종합지수 전월비(%)",0.9
"2015.09","광공업생산지수(전월비)(%)",1.0
"2015.09","서비스업생산지수(도소매업제외)(전월비)(%)",0.6
"2015.09","건설기성액(전월비)(%)",3.1
"2015.09","소매판매액지수(전월비)(%)",1.3
"2015.09","내수출하지수(전월비)(%)",0.9
"2015.09","수입액(전월비)(%)",0.6
"2015.09","비농림어업취업자수(전월비)(%)",0.2
"2015.09","동행지수 순환변동치",100.5
"2015.09","〔순환변동치 전월차〕(p)",0.6
"2015.09","후행종합지수(2015=100)",100.7
"2015.09","후행종합지수 전월비(%)",0.3
"2015.09","생산자제품재고지수(전월비)(%)",0.5
"2015.09","소비자물가지수변화율(서비스)(전월차)(%p)",0.1
"2015.09","소비재수입액(전월비)(%)",1.5
"2015.09","취업자수(전월비)(%)",0.2
"2015.09","CP유통수익률(전월차)(%p)",0.0
"2015.10","선행종합지수(2015=100)",101.4
"2015.10","선행종합지수 전월비(%)",0.3
"2015.10","재고순환지표(전월차)(%p)",2.0
"2015.10","경제심리지수(전월차)(p)",0.5
"2015.10","기계류내수출하지수(선박제외)(전월비)(%)",0.0
"2015.10","건설수주액(전월비)(%)",2.5
"2015.10","수출입물가비율(전월비)(%)",0.0
"2015.10","코스피(전월비)(%)",-0.6
"2015.10","장단기금리차(전월차)(%p)",-0.09
"2015.10","선행지수 순환변동치",100.5
"2015.10","〔순환변동치 전월차〕(p)",0.0
"2015.10","선행지수 전년동월비(%)",4.7
"2015.10","〔전년동월비 전월차〕(%p)",-0.1
"2015.10","동행종합지수(2015=100)",101.8
"2015.10","동행종합지수 전월비(%)",0.7
"2015.10","광공업생산지수(전월비)(%)",0.7
"2015.10","서비스업생산지수(도소매업제외)(전월비)(%)",0.3
"2015.10","건설기성액(전월비)(%)",1.3
"2015.10","소매판매액지수(전월비)(%)",1.6
"2015.10","내수출하지수(전월비)(%)",0.4
"2015.10","수입액(전월비)(%)",1.8
"2015.10","비농림어업취업자수(전월비)(%)",0.2
"2015.10","동행지수 순환변동치",100.9
"2015.10","〔순환변동치 전월차〕(p)",0.4
"2015.10","후행종합지수(2015=100)",101.0
"2015.10","후행종합지수 전월비(%)",0.3
"2015.10","생산자제품재고지수(전월비)(%)",0.0
"2015.10","소비자물가지수변화율(서비스)(전월차)(%p)",0.0
"2015.10","소비재수입액(전월비)(%)",1.1
"2015.10","취업자수(전월비)(%)",0.1
"2015.10","CP유통수익률(전월차)(%p)",0.0
"2015.11","선행종합지수(2015=100)",101.7
"2015.11","선행종합지수 전월비(%)",0.3
"2015.11","재고순환지표(전월차)(%p)",0.2
"2015.11","경제심리지수(전월차)(p)",0.0
"2015.11","기계류내수출하지수(선박제외)(전월비)(%)",-2.0
"2015.11","건설수주액(전월비)(%)",4.5
"2015.11","수출입물가비율(전월비)(%)",-0.1
"2015.11","코스피(전월비)(%)",0.9
"2015.11","장단기금리차(전월차)(%p)",0.00
"2015.11","선행지수 순환변동치",100.4
"2015.11","〔순환변동치 전월차〕(p)",-0.1
"2015.11","선행지수 전년동월비(%)",4.6
"2015.11","〔전년동월비 전월차〕(%p)",-0.1
"2015.11","동행종합지수(2015=100)",101.9
"2015.11","동행종합지수 전월비(%)",0.1
"2015.11","광공업생산지수(전월비)(%)",-0.5
"2015.11","서비스업생산지수(도소매업제외)(전월비)(%)",0.0
"2015.11","건설기성액(전월비)(%)",-0.4
"2015.11","소매판매액지수(전월비)(%)",0.8
"2015.11","내수출하지수(전월비)(%)",-0.6
"2015.11","수입액(전월비)(%)",-0.6
"2015.11","비농림어업취업자수(전월비)(%)",0.1
"2015.11","동행지수 순환변동치",100.7
"2015.11","〔순환변동치 전월차〕(p)",-0.2
